id,account_id,card_number,card_type,brand,expires_at,status,issued_at
4645,5845,4317********2113-3395,debit,Visa,2030-11,blocked,2025-11-05T00:20:25
4646,5847,4621********4191-6942,debit,Visa,2029-09,expired,2025-09-15T12:00:45
4647,5848,3752*******8508-391,debit,Amex,2028-09,active,2025-09-02T10:37:24
4648,5850,3401*******4813-3495,debit,Amex,2029-05,active,2026-05-06T13:26:57
4649,5852,4255********0818-5266,debit,Visa,2030-06,active,2025-06-11T18:29:22
4650,5853,4112********5070-3223,debit,Visa,2031-03,active,2026-03-30T15:16:35
4651,5854,4128********1954-8219,debit,Visa,2031-04,blocked,2026-04-30T21:55:46
4652,5857,5841********7473-3754,debit,Mastercard,2028-12,blocked,2025-12-09T11:31:38
4653,5858,5264********1645-6440,debit,Mastercard,2031-05,expired,2026-05-11T22:39:17
4654,5859,4409********6596-5238,credit,Visa,2030-07,blocked,2025-07-03T00:24:50
4655,5862,4873********8769-1666,debit,Visa,2029-04,blocked,2026-04-11T04:54:53
4656,5862,5205********7804-1618,debit,Mastercard,2031-02,active,2026-02-18T16:48:47
4657,5863,4807********5334-197,debit,Visa,2029-05,blocked,2026-05-11T19:20:16
4658,5863,6829********5161-5024,debit,Discover,2029-04,blocked,2026-04-08T12:33:17
4659,5864,5660********9157-2613,debit,Mastercard,2029-05,active,2026-05-08T23:06:13
4660,5865,6347********5381-9531,debit,Discover,2031-04,active,2026-04-29T12:12:07
4661,5866,4883********6861-6228,debit,Visa,2031-04,active,2026-04-22T22:24:38
4662,5867,4970********4846-8924,debit,Visa,2029-04,active,2026-04-26T23:44:59
4663,5868,4286********1632-1340,debit,Visa,2025-09,expired,2022-09-21T14:09:36
4664,5869,5737********2644-7525,debit,Mastercard,2031-05,active,2026-05-03T03:06:16
4665,5870,5608********5439-2578,debit,Mastercard,2029-05,active,2025-05-24T02:03:19
4666,5871,5902********5910-2361,credit,Mastercard,2029-02,active,2025-02-16T19:41:52
4667,5872,3122*******3930-5395,credit,Amex,2029-11,active,2025-11-01T23:07:37
4668,5873,5433********8098-3793,debit,Mastercard,2029-02,blocked,2026-02-19T09:19:01
4669,5874,4546********8551-3857,debit,Visa,2026-11,active,2023-11-16T05:04:19
4670,5875,4733********4430-5903,debit,Visa,2030-05,blocked,2026-05-16T05:29:30
4671,5876,3783*******8027-3813,debit,Amex,2029-07,active,2025-07-24T21:58:12
4672,5877,3854*******7977-135,credit,Amex,2029-05,expired,2026-05-05T00:11:32
4673,5879,3057*******5984-9900,credit,Amex,2031-04,expired,2026-04-28T20:38:51
4674,5881,4753********3221-7981,debit,Visa,2030-02,blocked,2026-02-23T01:47:11
4675,5881,4000********3842-6557,debit,Visa,2029-01,blocked,2026-01-18T18:57:59
4676,5882,4334********2089-8023,credit,Visa,2030-09,active,2025-09-06T22:52:58
4677,5883,4242********1357-72,debit,Visa,2028-07,active,2025-07-19T03:11:43
4678,5886,4691********8808-6755,credit,Visa,2030-01,blocked,2026-01-26T18:24:15
4679,5887,4131********0994-6767,debit,Visa,2030-03,expired,2026-03-19T07:55:38
4680,5889,5080********0426-9935,debit,Mastercard,2029-04,blocked,2026-04-13T15:53:21
4681,5890,5047********1351-6243,credit,Mastercard,2031-05,blocked,2026-05-05T19:02:02
4682,5891,5238********3575-5303,debit,Mastercard,2031-05,expired,2026-05-10T09:10:17
4683,5892,4793********4537-9117,debit,Visa,2030-06,blocked,2025-06-19T11:27:39
4684,5893,4313********8741-8740,debit,Visa,2029-04,active,2026-04-11T11:32:45
4685,5894,4950********4885-6046,debit,Visa,2029-09,active,2024-09-15T12:27:49
4686,5895,5395********3667-188,credit,Mastercard,2029-02,blocked,2026-02-18T06:10:52
4687,5897,6534********2657-5446,debit,Discover,2030-04,active,2026-04-30T11:02:34
4688,5898,6639********6341-5998,debit,Discover,2031-04,active,2026-04-21T23:44:35
4689,5900,5611********8234-9397,debit,Mastercard,2028-12,active,2025-12-20T04:54:51
4690,5901,4401********5848-6537,debit,Visa,2029-05,expired,2026-05-06T20:08:05
4691,5902,4859********6130-719,debit,Visa,2029-06,active,2025-06-02T16:58:01
4692,5902,5399********2521-1591,debit,Mastercard,2030-05,active,2025-05-22T07:41:07
4693,5904,4912********1529-1980,credit,Visa,2030-01,blocked,2025-01-14T03:06:58
4694,5906,4148********2515-6991,debit,Visa,2029-06,blocked,2025-06-14T21:27:06
4695,5909,5067********2376-3023,credit,Mastercard,2031-03,blocked,2026-03-05T16:09:23
4696,5910,5428********9824-9122,debit,Mastercard,2028-07,blocked,2025-07-10T02:04:23
4697,5911,5881********2094-1134,debit,Mastercard,2030-04,active,2026-04-26T18:11:23
4698,5912,5650********9053-6500,debit,Mastercard,2028-09,expired,2025-09-10T17:54:08
4699,5913,5771********9372-6341,debit,Mastercard,2030-05,blocked,2026-05-15T10:58:15
4700,5914,4828********3601-4267,debit,Visa,2030-08,active,2025-08-11T16:28:49
4701,5916,4380********5597-9329,debit,Visa,2029-05,active,2026-05-01T17:13:40
4702,5917,5790********7178-7401,debit,Mastercard,2030-11,active,2025-11-23T11:54:53
4703,5918,4413********8871-7853,debit,Visa,2029-05,blocked,2026-05-05T15:45:27
4704,5920,4120********4253-6197,credit,Visa,2031-02,active,2026-02-12T13:19:08
4705,5925,4611********8843-8039,debit,Visa,2028-10,blocked,2025-10-07T02:04:25
4706,5926,5704********7940-6573,debit,Mastercard,2030-04,expired,2026-04-13T19:00:58
4707,5927,4850********4081-8852,debit,Visa,2028-10,active,2025-10-18T00:49:31
4708,5928,4596********9230-3239,debit,Visa,2029-03,blocked,2026-03-04T06:51:18
4709,5929,5535********6888-8826,debit,Mastercard,2029-05,active,2025-05-31T21:01:11
4710,5930,4816********2459-7237,debit,Visa,2030-05,blocked,2026-05-03T21:41:01
4711,5931,3503*******3697-7159,debit,Amex,2028-05,active,2025-05-28T07:13:40
4712,5932,5193********4200-9652,debit,Mastercard,2027-03,expired,2023-03-25T11:06:36
4713,5933,4634********3195-5328,debit,Visa,2030-04,blocked,2026-04-24T05:19:01
4714,5934,5956********3346-9324,debit,Mastercard,2030-04,active,2026-04-20T03:17:16
4715,5936,4794********3297-5839,debit,Visa,2031-01,active,2026-01-18T11:03:31
4716,5937,5396********7727-9501,debit,Mastercard,2030-07,expired,2025-07-15T12:32:18
4717,5938,4586********7015-9587,debit,Visa,2030-02,active,2026-02-23T18:34:19
4718,5939,5227********7055-1635,debit,Mastercard,2030-11,blocked,2025-11-06T16:17:55
4719,5940,4253********1236-6377,debit,Visa,2031-03,blocked,2026-03-03T05:04:09
4720,5941,5781********3804-7178,debit,Mastercard,2028-03,blocked,2025-03-05T01:03:47
4721,5942,5561********3589-1336,debit,Mastercard,2028-06,active,2023-06-27T04:17:16
4722,5943,5005********7746-6477,debit,Mastercard,2030-05,active,2026-05-13T22:38:54
4723,5943,4142********1712-8456,debit,Visa,2030-08,active,2025-08-30T15:54:54
4724,5944,5348********8517-1196,debit,Mastercard,2031-05,blocked,2026-05-15T19:56:45
4725,5944,4662********9563-2305,debit,Visa,2030-04,active,2026-04-16T21:01:49
4726,5945,4009********0992-4510,debit,Visa,2031-05,blocked,2026-05-11T23:01:48
4727,5946,6183********0419-7089,debit,Discover,2030-12,active,2025-12-16T02:00:30
4728,5948,5159********4208-3897,debit,Mastercard,2031-04,active,2026-04-27T01:38:24
4729,5949,4063********7840-8969,debit,Visa,2029-04,active,2026-04-25T09:28:20
4730,5950,4867********5817-8061,debit,Visa,2030-08,active,2025-08-14T17:51:57
4731,5950,5988********0809-8443,debit,Mastercard,2029-03,active,2025-03-13T21:14:35
4732,5951,4017********9098-4386,debit,Visa,2030-12,active,2025-12-28T17:18:37
4733,5952,4573********8534-7355,debit,Visa,2029-05,active,2025-05-15T00:02:20
4734,5953,4412********1087-8623,debit,Visa,2031-01,expired,2026-01-11T03:36:13
4735,5953,4435********5369-8686,debit,Visa,2029-04,blocked,2026-04-21T15:26:22
4736,5954,4702********3056-1932,debit,Visa,2030-05,active,2025-05-25T14:51:49
4737,5955,4394********9245-3782,debit,Visa,2030-01,active,2026-01-10T23:58:28
4738,5955,5366********8813-9874,debit,Mastercard,2029-04,active,2026-04-01T17:24:09
4739,5957,4592********4609-7518,debit,Visa,2030-01,active,2026-01-03T12:41:13
4740,5958,4071********7951-394,debit,Visa,2028-10,blocked,2025-10-12T00:23:48
4741,5959,5555********2988-7914,debit,Mastercard,2029-03,active,2025-03-19T14:37:57
4742,5960,5593********9333-7064,debit,Mastercard,2030-01,active,2026-01-20T22:09:39
4743,5963,5911********0360-7045,debit,Mastercard,2030-10,blocked,2025-10-04T11:01:03
4744,5963,4271********9834-6311,debit,Visa,2031-01,active,2026-01-03T19:40:45
4745,5964,5382********7067-8195,credit,Mastercard,2031-02,blocked,2026-02-09T16:00:23
4746,5966,5482********9276-4746,debit,Mastercard,2031-04,blocked,2026-04-12T14:58:01
4747,5967,5784********1836-9373,debit,Mastercard,2028-08,expired,2024-08-31T09:19:49
4748,5968,4510********4308-8435,debit,Visa,2029-09,active,2025-09-03T22:42:06
4749,5968,5019********6080-8463,debit,Mastercard,2030-02,active,2026-02-23T05:43:08
4750,5969,4972********2673-6819,debit,Visa,2030-03,expired,2026-03-30T07:05:48
4751,5972,5503********0084-4731,debit,Mastercard,2030-09,blocked,2025-09-06T09:36:51
4752,5973,5720********9834-1028,debit,Mastercard,2030-11,active,2025-11-08T21:38:00
4753,5974,4328********5981-4870,debit,Visa,2027-12,blocked,2024-12-03T17:42:33
4754,5974,4003********7168-6662,debit,Visa,2027-09,blocked,2023-09-29T19:11:12
4755,5976,4589********9639-1003,debit,Visa,2027-08,active,2023-08-20T07:04:51
4756,5977,5777********2741-6614,debit,Mastercard,2029-05,blocked,2026-05-12T23:10:56
4757,5978,4285********2387-3613,debit,Visa,2031-02,blocked,2026-02-14T21:28:13
4758,5979,4129********4089-9570,debit,Visa,2028-04,blocked,2024-04-23T07:30:47
4759,5981,5196********4317-4015,debit,Mastercard,2030-07,active,2025-07-07T18:56:36
4760,5982,5899********3221-2954,debit,Mastercard,2029-05,blocked,2026-05-06T12:45:17
4761,5983,4453********5162-7157,debit,Visa,2028-10,expired,2025-10-31T03:30:49
4762,5983,4762********0853-9607,debit,Visa,2030-04,blocked,2025-04-27T01:33:09
4763,5984,3581*******3869-2843,debit,Amex,2030-04,active,2026-04-16T00:47:59
4764,5985,4661********6251-6129,debit,Visa,2029-03,blocked,2026-03-23T22:11:18
4765,5986,5771********3214-9066,debit,Mastercard,2029-08,active,2025-08-11T20:48:00
4766,5987,4980********8821-8199,debit,Visa,2029-02,active,2026-02-02T07:50:26
4767,5988,5241********0754-5959,debit,Mastercard,2028-04,active,2024-04-24T14:58:56
4768,5990,5079********0859-3858,debit,Mastercard,2030-10,active,2025-10-26T08:13:49
4769,5991,5714********1974-6268,credit,Mastercard,2031-04,active,2026-04-26T07:03:44
4770,5992,5497********7384-5530,debit,Mastercard,2031-02,active,2026-02-20T10:50:37
4771,5993,4854********5525-8003,debit,Visa,2028-11,blocked,2024-11-04T04:06:35
4772,5994,3655*******1233-5344,debit,Amex,2030-07,active,2025-07-02T02:55:12
4773,5995,5228********5101-5419,debit,Mastercard,2030-04,active,2026-04-02T12:42:48
4774,5996,5414********5033-2093,debit,Mastercard,2028-04,blocked,2025-04-10T08:12:02
4775,5999,5438********1220-9142,debit,Mastercard,2029-08,active,2025-08-29T10:33:53
4776,6002,4329********3871-2638,debit,Visa,2028-09,expired,2024-09-20T05:18:54
4777,6003,4858********0731-6884,debit,Visa,2029-07,active,2024-07-03T12:51:21
4778,6005,3655*******2250-2198,debit,Amex,2029-01,blocked,2026-01-31T19:49:08
4779,6006,5219********1804-8876,debit,Mastercard,2030-05,active,2026-05-16T16:46:59
4780,6007,3475*******3133-2019,debit,Amex,2029-05,active,2026-05-14T12:02:02
4781,6008,3496*******6837-3558,credit,Amex,2030-04,blocked,2026-04-29T19:56:06
4782,6009,4206********9376-8831,debit,Visa,2030-03,blocked,2026-03-18T18:18:13
4783,6011,5471********3900-8043,debit,Mastercard,2029-02,active,2025-02-17T16:01:30
4784,6012,4219********4659-1010,debit,Visa,2029-02,active,2026-02-13T16:16:54
4785,6012,4061********5039-376,debit,Visa,2029-03,active,2026-03-31T02:09:38
4786,6013,4805********1698-6929,credit,Visa,2029-03,active,2026-03-20T17:45:45
4787,6014,5358********9316-4720,debit,Mastercard,2027-10,blocked,2024-10-31T12:27:49
4788,6015,4707********0132-7160,debit,Visa,2029-05,blocked,2026-05-09T08:00:01
4789,6016,3903*******0625-8798,debit,Amex,2027-02,blocked,2023-02-22T06:36:42
4790,6017,5889********6681-1599,debit,Mastercard,2030-04,expired,2026-04-14T01:39:20
4791,6018,4526********5386-2222,debit,Visa,2030-09,active,2025-09-24T03:36:53
4792,6019,5198********5758-9168,debit,Mastercard,2030-04,active,2025-04-13T12:52:17
4793,6020,4031********8802-9941,debit,Visa,2028-10,active,2025-10-05T07:26:05
4794,6021,4623********2573-3592,debit,Visa,2031-02,active,2026-02-21T00:58:53
4795,6022,4405********6033-9252,credit,Visa,2029-02,active,2026-02-09T10:32:50
4796,6023,5743********5766-2776,debit,Mastercard,2031-01,blocked,2026-01-29T11:19:04
4797,6024,4373********1945-6151,debit,Visa,2028-12,blocked,2025-12-22T21:18:03
4798,6025,3819*******8362-2153,debit,Amex,2028-11,blocked,2024-11-20T13:28:03
4799,6025,3921*******7417-4596,debit,Amex,2028-09,blocked,2024-09-26T22:35:56
4800,6027,4879********9392-1359,debit,Visa,2027-12,active,2023-12-18T02:42:26
4801,6028,4981********4012-5995,debit,Visa,2027-10,active,2024-10-20T02:59:55
4802,6029,4699********9816-9535,debit,Visa,2030-04,active,2026-04-07T05:04:53
4803,6030,4982********5103-9872,debit,Visa,2029-03,active,2026-03-22T17:38:29
4804,6031,4386********9767-9546,debit,Visa,2030-03,active,2026-03-12T14:18:51
4805,6031,5423********3967-1354,debit,Mastercard,2029-02,expired,2026-02-10T23:44:51
4806,6032,5614********5566-2354,debit,Mastercard,2028-11,active,2025-11-08T18:16:47
4807,6033,5250********9497-9965,credit,Mastercard,2030-07,active,2025-07-19T13:42:32
4808,6034,5727********7072-5027,debit,Mastercard,2029-03,blocked,2026-03-27T20:45:17
4809,6035,4662********1689-474,debit,Visa,2028-05,blocked,2025-05-31T10:55:02
4810,6036,3042*******3657-1147,debit,Amex,2029-10,blocked,2025-10-05T23:09:58
4811,6037,5985********6390-4337,debit,Mastercard,2029-08,blocked,2025-08-02T03:08:27
4812,6038,3183*******5483-9285,debit,Amex,2027-04,expired,2024-04-30T16:53:37
4813,6040,4972********8857-2607,debit,Visa,2029-10,active,2024-10-04T08:41:17
4814,6041,4279********3038-4450,debit,Visa,2028-07,active,2023-07-21T10:48:51
4815,6042,5823********6443-4608,debit,Mastercard,2029-05,active,2026-05-07T23:56:03
4816,6042,4750********1022-2329,debit,Visa,2030-05,active,2026-05-07T19:20:33
4817,6047,5794********1308-9225,debit,Mastercard,2029-10,expired,2025-10-14T23:30:48
4818,6048,4944********7614-4727,debit,Visa,2030-08,active,2025-08-01T10:10:34
4819,6049,5531********5122-2982,debit,Mastercard,2030-05,active,2025-05-15T18:42:01
4820,6050,4276********5184-6754,debit,Visa,2030-01,blocked,2026-01-20T19:26:59
4821,6051,4982********0426-1011,debit,Visa,2030-04,active,2026-04-19T08:13:10
4822,6051,5887********9440-6631,debit,Mastercard,2031-03,active,2026-03-03T11:33:26
4823,6052,4307********1795-8387,debit,Visa,2030-05,active,2026-05-08T01:13:59
4824,6052,5876********0017-5196,debit,Mastercard,2028-12,blocked,2025-12-29T01:20:13
4825,6053,5972********1734-7413,debit,Mastercard,2031-05,expired,2026-05-13T10:39:40
4826,6054,4516********9388-977,debit,Visa,2030-04,expired,2026-04-08T03:51:53
4827,6056,4741********8009-1813,debit,Visa,2031-04,active,2026-04-14T20:13:06
4828,6057,4504********4756-332,debit,Visa,2031-04,active,2026-04-18T08:23:52
4829,6059,3860*******8789-287,debit,Amex,2028-07,blocked,2025-07-29T00:23:53
4830,6060,4739********0477-1950,debit,Visa,2028-12,active,2024-12-20T03:49:18
4831,6061,5603********9360-6264,debit,Mastercard,2028-08,blocked,2025-08-29T18:30:55
4832,6062,5205********5855-7388,debit,Mastercard,2030-05,active,2026-05-06T10:17:43
4833,6063,4299********8220-4925,debit,Visa,2028-08,blocked,2025-08-27T14:56:08
4834,6064,4220********5904-8406,debit,Visa,2029-05,active,2026-05-14T07:15:40
4835,6065,5137********0406-6615,debit,Mastercard,2027-03,expired,2024-03-24T15:54:49
4836,6067,3697*******4563-6687,debit,Amex,2029-10,active,2025-10-07T03:06:06
4837,6068,5959********0214-6637,debit,Mastercard,2031-05,expired,2026-05-16T03:40:58
4838,6069,3156*******6086-3998,debit,Amex,2028-10,blocked,2025-10-26T09:56:46
4839,6070,4059********5754-8862,debit,Visa,2030-04,active,2026-04-19T07:26:07
4840,6071,5183********7001-4830,debit,Mastercard,2030-12,active,2025-12-16T22:58:13
4841,6072,5482********9987-9496,debit,Mastercard,2029-12,active,2025-12-02T08:30:26
4842,6073,5504********8222-3224,debit,Mastercard,2030-04,expired,2026-04-05T11:46:38
4843,6075,3136*******6088-1590,debit,Amex,2030-08,blocked,2025-08-28T20:12:36
4844,6078,3682*******2461-3507,debit,Amex,2030-04,active,2026-04-09T15:36:26
4845,6079,5020********9729-3599,debit,Mastercard,2029-05,active,2026-05-01T15:25:59
4846,6081,4884********6955-3361,debit,Visa,2031-03,blocked,2026-03-04T06:37:39
4847,6083,5381********3263-3729,debit,Mastercard,2030-03,blocked,2026-03-29T22:51:18
4848,6085,5451********2843-8881,credit,Mastercard,2028-06,active,2025-06-15T14:27:13
4849,6086,5606********9174-5653,credit,Mastercard,2030-05,active,2026-05-10T02:10:19
4850,6088,4457********5675-6861,debit,Visa,2030-05,active,2026-05-15T20:17:06
4851,6089,5929********2590-6706,debit,Mastercard,2031-04,active,2026-04-28T07:07:03
4852,6089,6062********7710-1284,debit,Discover,2029-05,active,2026-05-16T10:27:41
4853,6090,5201********3491-6829,debit,Mastercard,2029-05,blocked,2026-05-16T14:53:25
4854,6090,4038********1294-552,debit,Visa,2030-05,blocked,2026-05-16T17:48:18
4855,6091,4181********7082-859,debit,Visa,2029-11,active,2024-11-30T18:49:47
4856,6092,5234********7696-7408,debit,Mastercard,2030-02,expired,2026-02-18T00:12:37
4857,6093,3314*******7919-2147,debit,Amex,2026-12,blocked,2023-12-17T23:43:28
4858,6093,6636********1147-2683,debit,Discover,2030-08,blocked,2025-08-20T06:09:56
4859,6094,4816********0970-5159,debit,Visa,2030-02,blocked,2026-02-14T21:37:54
4860,6095,4668********7347-421,debit,Visa,2031-05,blocked,2026-05-10T09:03:05
4861,6095,5697********1094-8719,debit,Mastercard,2030-05,blocked,2026-05-04T05:24:17
4862,6099,4928********9382-6980,debit,Visa,2029-02,active,2026-02-06T21:13:53
4863,6102,4391********4148-9352,debit,Visa,2029-02,active,2024-02-03T05:17:33
4864,6102,4000********3385-9597,debit,Visa,2027-02,active,2024-02-06T01:11:09
4865,6103,5649********2366-6894,debit,Mastercard,2031-05,active,2026-05-07T10:52:38
4866,6104,5077********8538-164,debit,Mastercard,2030-04,blocked,2026-04-29T21:09:21
4867,6105,4791********1599-5089,debit,Visa,2030-05,blocked,2026-05-08T19:41:09
4868,6106,4943********8560-9950,debit,Visa,2030-03,blocked,2025-03-24T05:11:30
4869,6107,4184********8569-1159,debit,Visa,2030-02,active,2026-02-27T09:26:59
4870,6107,5164********7270-5475,debit,Mastercard,2031-04,active,2026-04-10T11:20:42
4871,6108,5849********4002-5492,debit,Mastercard,2029-04,active,2026-04-19T23:24:29
4872,6110,4206********8233-1148,debit,Visa,2030-03,expired,2025-03-31T21:04:43
4873,6110,5715********6564-2502,debit,Mastercard,2029-06,active,2025-06-03T19:21:14
4874,6111,5304********5967-7840,debit,Mastercard,2030-04,blocked,2026-04-24T13:57:40
4875,6111,4030********7656-9021,debit,Visa,2031-03,active,2026-03-10T17:41:29
4876,6112,4198********4108-9935,debit,Visa,2029-03,active,2026-03-22T02:54:30
4877,6113,4511********5742-5520,debit,Visa,2028-12,active,2025-12-21T08:36:59
4878,6115,3766*******4939-6573,debit,Amex,2027-11,blocked,2024-11-08T04:20:34
4879,6116,3080*******0755-8958,debit,Amex,2028-11,blocked,2025-11-22T12:16:45
4880,6117,5814********2499-9446,debit,Mastercard,2030-05,active,2026-05-13T00:23:37
4881,6118,4537********4798-7143,debit,Visa,2030-04,active,2026-04-07T23:30:34
