id,customer_id,account_number,account_type,currency,balance,status,opened_at
5698,2967,ES1137971877590,savings,EUR,14156.51,active,2025-12-27T08:10:29
5699,2967,ES8658890213434,checking,EUR,4236.89,closed,2024-03-27T11:29:42
5700,2968,NO1968200593726,checking,NOK,931.32,active,2024-02-24T11:30:59
5701,2968,NO9082663848244,savings,NOK,28166.55,frozen,2023-01-14T14:11:23
5702,2969,CA4271837333043,credit,CAD,-2274.86,frozen,2026-02-05T18:14:58
5703,2970,IT1381687052442,checking,EUR,909.9,active,2026-04-10T12:01:50
5704,2971,NL1588653181768,savings,EUR,28772.5,closed,2024-01-20T03:50:17
5705,2972,US2333478340852,checking,USD,3148.31,frozen,2024-03-21T12:48:43
5706,2973,IN2645478044177,savings,INR,1426123.95,active,2026-05-12T18:15:36
5707,2973,IN7103260057863,checking,INR,548824.94,closed,2024-12-28T18:58:00
5708,2974,ES1322283447737,savings,EUR,24931.6,active,2026-01-31T16:17:47
5709,2974,ES5591301774710,checking,EUR,6729.77,active,2026-04-29T07:16:41
5710,2975,CA1307130692437,checking,CAD,957.6,active,2021-10-23T04:00:36
5711,2976,US3925685673294,checking,USD,5930.73,active,2022-06-16T05:23:07
5712,2976,US5909097919089,savings,USD,18758.75,active,2023-04-28T20:59:15
5713,2976,US6727887329047,checking,USD,6499.1,active,2023-01-23T22:51:22
5714,2977,US8176339922757,savings,USD,1469.33,frozen,2026-05-07T13:06:00
5715,2977,US8968811977906,checking,USD,2259.98,active,2026-05-10T21:05:02
5716,2978,US8849886610754,savings,USD,6922.26,closed,2023-11-14T01:33:46
5717,2978,US3357622535139,savings,USD,17079.58,active,2023-09-27T00:21:05
5718,2979,JP4600944141349,checking,JPY,828007.13,active,2024-08-02T07:29:44
5719,2979,JP4758778098215,savings,JPY,4012857.64,active,2025-11-26T20:33:38
5720,2979,JP5729635641136,credit,JPY,-254545.24,frozen,2024-10-02T02:41:08
5721,2980,DE3600437168321,savings,EUR,14659.39,active,2025-10-11T02:53:51
5722,2980,DE1696075412297,savings,EUR,6332.58,active,2025-11-26T21:14:54
5723,2981,KR1837246068845,checking,KRW,356652.75,active,2026-02-04T19:06:39
5724,2981,KR7562024759510,savings,KRW,2216606.09,active,2025-05-31T13:24:12
5725,2981,KR4579767489401,credit,KRW,-587356.14,active,2025-07-24T22:01:58
5726,2982,SG5931738119626,credit,SGD,-406.73,active,2026-01-25T02:56:46
5727,2983,JP2863468627669,savings,JPY,2374304.82,frozen,2024-09-13T18:38:58
5728,2983,JP5511425535762,savings,JPY,5273169.61,frozen,2026-02-14T01:40:50
5729,2984,BE1662019587827,checking,EUR,3030.14,active,2022-08-15T14:15:41
5730,2985,US9617105499246,checking,USD,3111.22,closed,2023-06-15T00:44:16
5731,2985,US4736515948424,checking,USD,4787.19,active,2024-05-21T22:54:16
5732,2986,CA8308597255703,checking,CAD,7463.3,active,2025-11-03T14:48:43
5733,2986,CA4287979843082,savings,CAD,84.58,active,2024-05-05T20:38:23
5734,2986,CA3497904643129,savings,CAD,2436.96,active,2023-06-03T19:03:10
5735,2987,SG8345610875438,checking,SGD,6514.63,closed,2025-03-15T21:22:38
5736,2987,SG7458959560242,checking,SGD,5721.83,active,2025-05-06T13:12:10
5737,2987,SG5306190963473,checking,SGD,6904.31,active,2026-05-12T01:21:55
5738,2988,CH9540819880852,checking,CHF,6846.01,active,2025-09-12T21:34:12
5739,2988,CH7522173512653,checking,CHF,6979.15,active,2025-05-06T18:37:38
5740,2988,CH4086077660429,checking,CHF,900.36,active,2025-06-16T11:21:08
5741,2989,KR5668381668978,checking,KRW,463756.17,active,2025-07-14T17:22:39
5742,2990,DE9478870276553,checking,EUR,879.46,active,2025-08-29T16:10:55
5743,2991,AE4057434994701,checking,AED,4411.96,active,2025-11-29T07:27:15
5744,2991,AE7198919730874,savings,AED,72.73,active,2022-10-28T04:03:36
5745,2991,AE6411420428348,checking,AED,2040.84,closed,2024-02-10T22:46:32
5746,2991,AE3380414182716,savings,AED,33166.14,active,2025-03-29T10:23:12
5747,2992,US8446559731510,savings,USD,10317.38,active,2025-09-28T20:04:40
5748,2992,US2303619063130,checking,USD,7310.03,active,2025-08-27T02:26:47
5749,2992,US7416492065793,savings,USD,40168.69,active,2023-12-16T18:23:35
5750,2993,PL5649598044200,savings,PLN,32523.91,frozen,2026-01-27T20:28:17
5751,2994,SG8199441059752,checking,SGD,1136.47,closed,2026-05-11T12:25:27
5752,2994,SG5083113954130,checking,SGD,6579.04,closed,2026-05-16T02:46:37
5753,2994,SG7449048521730,savings,SGD,39302.29,closed,2026-04-25T19:57:49
5754,2995,FR9134973098803,savings,EUR,38446.55,active,2026-04-06T00:29:08
5755,2995,FR8199722681565,credit,EUR,-2561.6,active,2025-08-03T20:02:19
5756,2996,US5688756598364,checking,USD,2785.94,active,2023-10-04T12:31:53
5757,2996,US1906130932957,checking,USD,1736.07,closed,2025-12-06T02:06:13
5758,2997,IT4931138766273,savings,EUR,64.32,active,2025-06-23T09:29:48
5759,2997,IT3356062770059,savings,EUR,19939.52,active,2024-09-22T20:08:28
5760,2998,IN5146221777428,savings,INR,2674261.8,active,2024-03-04T18:47:34
5761,2999,GB9025013272332,savings,GBP,6123.72,frozen,2026-04-11T16:20:57
5762,3000,CA2130937113782,savings,CAD,78.64,frozen,2025-02-28T01:39:07
5763,3001,ES8736020788149,checking,EUR,3650.36,closed,2025-07-17T19:04:35
5764,3001,ES4832118767620,savings,EUR,17917.98,active,2026-01-23T14:01:49
5765,3002,US1788247942461,checking,USD,7490.77,active,2025-11-29T08:17:54
5766,3002,US7680478275769,checking,USD,6903.88,active,2026-02-24T01:22:29
5767,3002,US9220130133454,checking,USD,5299.21,active,2025-11-30T02:33:39
5768,3002,US2150598584388,checking,USD,6680.17,active,2026-01-03T04:30:09
5769,3003,DE8790059255120,savings,EUR,39758.54,active,2024-12-08T15:09:51
5770,3003,DE5835175831003,checking,EUR,1127.09,frozen,2024-11-07T22:17:12
5771,3004,FR3183535556026,savings,EUR,11665.3,active,2025-05-03T16:31:30
5772,3005,BR8000364385740,checking,BRL,5527.42,active,2026-01-24T01:49:02
5773,3006,IN4218867189813,savings,INR,1161990.67,frozen,2025-02-04T23:47:55
5774,3007,BE2455840024470,checking,EUR,3484.8,frozen,2025-11-28T18:50:18
5775,3008,AU5212949139074,credit,AUD,-4764.8,active,2025-11-30T10:23:02
5776,3009,US2609870841623,credit,USD,-1338.12,active,2024-08-09T22:57:53
5777,3009,US1717288851533,checking,USD,166.96,active,2024-10-03T07:15:33
5778,3010,BR4806771597991,savings,BRL,9321.68,active,2024-03-19T14:00:56
5779,3011,US5638100618657,checking,USD,4863.63,frozen,2025-08-06T23:14:12
5780,3011,US7067775264904,credit,USD,-4439.56,active,2023-12-20T08:53:36
5781,3011,US7463524264407,checking,USD,6479.56,active,2023-11-26T06:54:51
5782,3011,US5563476664765,checking,USD,4306.63,active,2023-05-24T13:11:28
5783,3012,IN5336090314713,checking,INR,81553.78,active,2026-03-28T23:51:28
5784,3012,IN9210836048826,checking,INR,104925.09,frozen,2025-04-28T15:02:03
5785,3012,IN8583097349974,checking,INR,450472.22,active,2025-12-18T23:07:56
5786,3013,AU2173109612818,checking,AUD,5065.47,frozen,2025-01-16T07:06:48
5787,3013,AU6094232128610,checking,AUD,4365.42,active,2025-12-11T19:08:31
5788,3014,DE1963170830711,savings,EUR,39254.44,active,2026-03-25T09:12:46
5789,3014,DE2679506528866,checking,EUR,1536.39,active,2023-06-13T00:20:35
5790,3015,SE7471529040187,savings,SEK,1000.88,active,2026-04-20T14:31:10
5791,3016,SE5937131624485,credit,SEK,-1392.45,active,2025-03-30T05:14:39
5792,3016,SE2102318996290,credit,SEK,-3103.61,active,2023-07-26T22:16:56
5793,3016,SE7316721179444,checking,SEK,4601.77,closed,2024-06-03T07:46:36
5794,3016,SE9232370491905,checking,SEK,5346.05,closed,2024-05-31T22:43:30
5795,3017,PT5198811078427,savings,EUR,36012.54,active,2024-10-24T23:10:06
5796,3018,US6889298748260,checking,USD,1889.5,active,2026-01-22T03:09:17
5797,3019,DE1657833099296,savings,EUR,22526.32,active,2025-09-22T09:28:59
5798,3019,DE5734579383698,savings,EUR,8199.61,active,2025-08-09T05:13:32
5799,3020,NO9604962322325,checking,NOK,3085.48,active,2023-05-23T07:13:07
5800,3020,NO9387259298117,savings,NOK,15604.86,active,2023-09-21T05:56:37
5801,3021,ES7229860454409,checking,EUR,7465.29,active,2023-05-30T14:24:02
5802,3021,ES3356510894045,checking,EUR,6406.48,active,2025-12-28T11:14:39
5803,3022,GB2460924438362,savings,GBP,11469.03,active,2025-01-16T05:32:33
5804,3022,GB4463819743693,credit,GBP,-656.2,active,2025-05-06T21:45:07
5805,3022,GB5723655981206,checking,GBP,663.8,active,2025-09-13T17:45:25
5806,3023,IN9701933984173,savings,INR,2803788.1,active,2025-10-17T01:20:00
5807,3023,IN6932105484174,savings,INR,3189924.61,active,2024-07-31T14:25:50
5808,3024,IE5921054881826,credit,EUR,-2041.65,active,2026-04-17T21:41:02
5809,3025,DE5930161370979,savings,EUR,25899.24,active,2023-03-01T15:27:28
5810,3026,NO1645701618837,checking,NOK,1247.56,active,2025-02-10T22:27:56
5811,3026,NO8143606059371,checking,NOK,2453.38,closed,2025-05-14T16:31:40
5812,3027,UA8803581378360,checking,UAH,259840.42,closed,2025-01-09T03:31:04
5813,3028,SE7629356186238,checking,SEK,1750.83,closed,2026-03-01T13:37:17
5814,3029,CN9594142732694,checking,CNY,2428.7,active,2024-03-31T20:05:01
5815,3029,CN6219385737731,credit,CNY,-244.72,closed,2024-10-10T08:32:09
5816,3030,BR4015759081346,checking,BRL,38992.55,active,2023-07-26T05:22:22
5817,3031,JP6429488814350,checking,JPY,773189.07,frozen,2024-08-30T15:09:34
5818,3031,JP4239422179334,checking,JPY,495859.05,active,2025-04-19T23:47:43
5819,3032,DE7833824425683,savings,EUR,9396.7,active,2025-09-20T20:30:37
5820,3032,DE3811121354428,checking,EUR,5914.09,closed,2025-08-05T08:05:08
5821,3032,DE8394729773803,checking,EUR,222.13,closed,2025-06-26T02:37:23
5822,3033,DE2407437739072,savings,EUR,5682.08,active,2024-10-12T13:22:17
5823,3034,CA5833992988117,savings,CAD,30884.99,active,2026-03-08T00:26:17
5824,3035,PL8543802129832,checking,PLN,3396.29,active,2025-05-14T16:39:30
5825,3036,PL5259278258298,checking,PLN,7233.91,active,2026-04-02T20:46:24
5826,3037,JP9379517287301,savings,JPY,4437571.09,frozen,2025-12-07T06:47:02
5827,3038,NO8385167997208,checking,NOK,1675,active,2025-07-19T01:16:07
5828,3038,NO5991510246982,checking,NOK,5555.81,active,2025-06-02T00:50:00
5829,3039,US3256901542959,checking,USD,258.53,active,2023-01-24T04:31:47
5830,3039,US4112603565222,checking,USD,5567.16,frozen,2024-06-12T22:33:16
5831,3040,IN7600869739515,credit,INR,-81565.81,active,2024-12-03T12:54:13
5832,3040,IN3501776127483,savings,INR,1373042.72,active,2023-10-05T07:05:43
5833,3040,IN4440037255255,credit,INR,-14948.8,closed,2024-04-19T16:02:29
5834,3041,ES2294407441611,checking,EUR,1714.48,frozen,2025-04-09T17:10:49
5835,3041,ES9180408268381,credit,EUR,-4883.66,closed,2024-12-02T16:09:43
5836,3042,IT8564016449993,savings,EUR,15786.7,closed,2025-03-11T20:02:56
5837,3042,IT7802320716769,checking,EUR,2750.66,active,2025-11-04T22:59:55
5838,3043,ZA8540345146899,checking,ZAR,2670.1,active,2021-10-18T03:21:04
5839,3043,ZA1586808344519,savings,ZAR,8422.4,active,2025-10-10T11:43:33
5840,3043,ZA7917566180834,credit,ZAR,-356.89,closed,2022-01-10T13:38:24
5841,3043,ZA2226407550755,savings,ZAR,31970.07,active,2026-04-02T22:46:19
5842,3044,SE6656924010488,checking,SEK,6659.48,active,2025-01-06T01:57:56
5843,3044,SE5015136542795,checking,SEK,6727.22,active,2025-10-08T02:50:13
5844,3045,IT4102321270040,checking,EUR,3782.99,active,2025-09-12T16:47:35
5845,3045,IT1363987611690,checking,EUR,1756.28,closed,2025-09-28T02:38:46
5846,3045,IT9499086890739,savings,EUR,58.72,active,2025-08-23T03:54:10
5847,3045,IT7862322970804,checking,EUR,6767.86,active,2025-06-13T01:42:03
5848,3046,DE5210865997070,savings,EUR,33569.01,active,2025-08-20T22:16:42
5849,3047,BE3972536156400,savings,EUR,31668.04,active,2023-04-15T11:34:50
5850,3048,IT7634310476950,checking,EUR,1007.36,active,2026-04-09T12:50:47
5851,3049,ES4030540734714,savings,EUR,36713.4,active,2024-10-27T15:23:52
5852,3050,ZA5475671613145,savings,ZAR,34435.83,active,2022-11-11T17:53:11
5853,3051,AE5891822726291,checking,AED,3383.73,active,2026-02-07T16:51:04
5854,3051,AE4788188356521,checking,AED,5054.83,active,2026-02-10T07:14:43
5855,3051,AE7365227078466,savings,AED,8757.36,active,2026-04-14T14:57:07
5856,3052,US3535914650830,savings,USD,7899.44,active,2026-02-25T05:19:41
5857,3053,PT6066826488206,checking,EUR,7062.66,closed,2025-07-30T09:19:20
5858,3053,PT2744040481782,savings,EUR,37556.01,active,2026-04-27T00:05:10
5859,3054,GB4324663912956,credit,GBP,-484.94,active,2024-02-21T13:23:21
5860,3055,IN2246112058745,savings,INR,1010212.8,active,2024-10-18T17:53:03
5861,3055,IN7807439877471,savings,INR,1742289.58,active,2024-01-24T05:43:10
5862,3055,IN6144748217255,checking,INR,530573.23,frozen,2025-12-06T16:47:41
5863,3056,DE1679810881337,checking,EUR,2948.07,closed,2026-03-03T05:41:04
5864,3057,JP2790856935738,checking,JPY,624132.82,active,2026-05-05T08:16:31
5865,3057,JP6725748058740,checking,JPY,712814.37,frozen,2026-04-14T12:01:07
5866,3058,GB3387390594615,checking,GBP,6583.87,active,2025-12-29T07:12:28
5867,3059,CA7407973095161,checking,CAD,548.04,frozen,2026-04-09T14:13:38
5868,3060,CA6533951993077,savings,CAD,25152.63,active,2022-05-12T15:34:52
5869,3061,CA4913981826325,checking,CAD,4413.53,active,2025-02-03T09:45:52
5870,3062,US5996629111965,checking,USD,691.18,frozen,2023-12-30T07:45:06
5871,3062,US9897818749157,credit,USD,-1780.63,frozen,2024-01-02T03:10:19
5872,3063,CA6231296157529,credit,CAD,-1730.15,active,2025-10-20T15:56:15
5873,3063,CA3864786858155,checking,CAD,2941.62,closed,2025-06-22T20:04:25
5874,3063,CA7836985372214,checking,CAD,2492.34,active,2023-03-15T17:07:33
5875,3064,IN1330779617537,checking,INR,247538.11,closed,2026-05-07T19:14:08
5876,3064,IN2621453364731,checking,INR,124146.94,active,2024-10-07T05:55:11
5877,3064,IN4390064895768,credit,INR,-181195.78,frozen,2023-11-15T07:02:35
5878,3065,TR2621594341233,savings,TRY,266118.54,active,2025-10-25T15:16:00
5879,3065,TR6014512736975,credit,TRY,-137545.29,frozen,2025-04-03T13:59:33
5880,3065,TR9685794118585,savings,TRY,525526.81,active,2026-03-09T03:16:06
5881,3066,ES1189179380506,checking,EUR,321.74,closed,2025-12-19T17:18:32
5882,3066,ES7395013622291,credit,EUR,-4492.32,frozen,2025-05-25T04:13:38
5883,3067,NO9057354727483,checking,NOK,4760.09,frozen,2024-12-04T02:03:28
5884,3068,US2922698695080,savings,USD,39611.82,active,2021-12-07T14:45:24
5885,3068,US4488679940576,savings,USD,15208.38,active,2025-12-10T10:44:41
5886,3069,FR5035005123086,credit,EUR,-1299.87,closed,2025-12-20T14:20:16
5887,3069,FR6003518329533,checking,EUR,4518.39,active,2026-03-10T03:46:32
5888,3069,FR6994558116487,savings,EUR,30096.34,active,2026-01-09T02:53:15
5889,3069,FR5190713091261,checking,EUR,5157.51,closed,2026-03-06T04:01:25
5890,3070,US4796089451429,credit,USD,-4149.74,active,2026-03-24T15:29:58
5891,3070,US5677163940071,checking,USD,3669.63,active,2025-10-02T18:16:04
5892,3071,TR2131535173043,checking,TRY,28980.92,active,2025-04-10T17:45:11
5893,3072,US7126097910851,checking,USD,4161.21,active,2026-03-01T13:07:56
5894,3073,JP3149245979853,savings,JPY,1917977.48,active,2023-06-02T07:50:24
5895,3073,JP9637969817905,credit,JPY,-404754.89,active,2024-05-11T07:41:49
5896,3073,JP7541224544863,savings,JPY,5109723.69,frozen,2025-06-03T13:52:43
5897,3074,GB8290429542563,checking,GBP,3553.87,active,2026-02-12T23:19:43
5898,3074,GB7064881685063,checking,GBP,2091.97,active,2026-01-22T14:27:56
5899,3075,US4505031226815,savings,USD,6204.31,active,2023-02-07T01:26:38
5900,3076,CN2643417046135,savings,CNY,14004.9,active,2025-11-09T05:27:12
5901,3076,CN5178255395811,checking,CNY,935.33,active,2026-02-22T12:56:42
5902,3076,CN5446285475418,checking,CNY,6418.89,active,2024-07-20T14:27:42
5903,3077,IT6668082385076,savings,EUR,23252.42,frozen,2024-03-15T12:35:05
5904,3077,IT7689226978328,credit,EUR,-3899.97,active,2024-11-18T02:27:45
5905,3077,IT8115278923418,savings,EUR,6477.18,active,2024-11-14T03:10:54
5906,3078,SG7135775525495,checking,SGD,7192.73,closed,2024-09-04T19:45:42
5907,3078,SG5597545117216,savings,SGD,22400.59,active,2024-10-29T09:06:00
5908,3078,SG1592193328283,savings,SGD,39322.84,frozen,2026-01-31T08:41:41
5909,3079,NL4725913885351,credit,EUR,-492.56,closed,2024-02-24T20:36:05
5910,3080,FR8423993720657,checking,EUR,5448.85,closed,2025-05-27T10:53:32
5911,3081,US8773712789216,savings,USD,13189.39,active,2026-04-14T19:49:32
5912,3081,US5381268175212,checking,USD,7166.43,active,2025-02-04T21:12:41
5913,3082,CN5919471225064,savings,CNY,16.88,closed,2026-05-10T04:55:51
5914,3083,ZA8848381345478,checking,ZAR,2239.73,active,2025-07-03T14:59:33
5915,3083,ZA7906978422166,savings,ZAR,19859.12,active,2025-09-27T13:43:50
5916,3083,ZA6921691618400,checking,ZAR,2429.56,active,2026-01-30T07:20:37
5917,3084,MX5843425873958,checking,MXN,103025.95,active,2024-03-30T17:24:30
5918,3084,MX4855411011723,savings,MXN,476123.1,closed,2026-01-22T15:33:52
5919,3085,US9712910717553,savings,USD,3510.98,closed,2024-08-03T19:49:35
5920,3086,DE5214795718517,credit,EUR,-79.26,frozen,2025-10-28T15:06:24
5921,3086,DE3062866772596,savings,EUR,38011.15,active,2024-07-02T12:56:55
5922,3087,IT8739680232432,savings,EUR,9369.34,frozen,2026-03-15T17:49:54
5923,3088,IN6578855275969,savings,INR,1283845.11,active,2025-12-27T20:44:40
5924,3089,NO7491712817131,savings,NOK,20283.02,active,2023-02-28T17:31:42
5925,3089,NO8812318642670,savings,NOK,60,closed,2025-06-16T18:45:10
5926,3089,NO5407334984549,savings,NOK,14530.98,active,2026-04-04T01:36:42
5927,3090,US5884162140567,checking,USD,7318.3,frozen,2025-06-26T00:48:40
5928,3090,US7475660423247,checking,USD,5808.88,closed,2025-08-31T18:37:09
5929,3091,DE4988444967327,checking,EUR,4135.82,active,2024-04-14T18:58:19
5930,3092,BR4599660249822,savings,BRL,23639.06,closed,2025-12-30T05:29:36
5931,3092,BR6722229682123,checking,BRL,16151.31,active,2025-03-08T15:04:29
5932,3093,US4571158436050,checking,USD,1799.16,frozen,2022-11-22T08:39:14
5933,3093,US4533424170010,checking,USD,431.5,active,2025-12-16T13:27:38
5934,3093,US3879972161788,checking,USD,4579.66,active,2026-04-13T04:41:52
5935,3094,NL9071919384058,savings,EUR,22280.49,closed,2025-06-15T23:33:33
5936,3094,NL8633989076984,checking,EUR,2627.54,active,2025-08-04T13:03:17
5937,3095,NL6847347040626,checking,EUR,5030.72,active,2025-03-15T07:32:47
5938,3096,IN7389086842203,checking,INR,257825.78,active,2026-02-15T19:31:14
5939,3097,SE2019575791787,checking,SEK,6291.16,closed,2025-05-29T10:21:03
5940,3097,SE2354375533337,savings,SEK,10131.41,frozen,2024-06-25T10:01:54
5941,3098,NL6205779868262,checking,EUR,5991.5,active,2024-07-13T22:08:13
5942,3098,NL1511695816911,checking,EUR,7509.7,frozen,2022-08-10T20:12:23
5943,3098,NL6530633357001,checking,EUR,179.38,active,2025-01-12T22:45:11
5944,3099,CA4556445260701,checking,CAD,5351.99,frozen,2026-01-01T23:18:31
5945,3100,PL2082913119969,checking,PLN,2718.62,closed,2025-11-12T00:17:30
5946,3101,UA6844726071711,checking,UAH,99065.15,active,2025-08-08T22:17:54
5947,3101,UA3639543469704,savings,UAH,769632.76,closed,2026-01-31T09:34:20
5948,3102,JP9916851750950,checking,JPY,52187.6,active,2026-04-15T19:04:54
5949,3103,PL7839910171172,checking,PLN,4717.11,active,2025-05-16T15:57:03
5950,3103,PL9853270131872,checking,PLN,3602.56,active,2022-11-27T22:20:19
5951,3104,FR5109692563557,checking,EUR,1219.93,active,2024-03-01T01:30:54
5952,3104,FR2008699585210,checking,EUR,4251.68,active,2024-11-12T12:49:40
5953,3105,GB3225794426555,checking,GBP,4758.75,active,2025-08-19T02:45:16
5954,3106,US8178147858086,checking,USD,6330.63,active,2025-03-12T12:26:38
5955,3107,US7631125477185,checking,USD,2467.88,frozen,2025-12-24T00:43:01
5956,3107,US3117604876891,savings,USD,6744.97,closed,2026-02-06T22:06:24
5957,3108,GB3701174696001,checking,GBP,4061.02,active,2025-08-27T15:27:55
5958,3109,ZA3902298999661,checking,ZAR,5783.51,closed,2024-03-03T16:56:38
5959,3109,ZA3799088059763,checking,ZAR,3285.09,frozen,2021-10-29T13:38:21
5960,3110,FR4863613321397,checking,EUR,7997.56,active,2025-02-07T07:39:48
5961,3111,IT2150856310339,savings,EUR,18444.51,closed,2024-11-28T01:24:41
5962,3111,IT2760500754684,savings,EUR,9261.6,frozen,2024-03-31T21:27:49
5963,3112,GB1920622194009,checking,GBP,1431.27,active,2024-11-27T03:27:30
5964,3113,IN1861048324558,credit,INR,-46440.36,active,2025-08-13T08:44:34
5965,3114,US2742332419694,savings,USD,24496.58,frozen,2025-01-26T18:03:26
5966,3115,JP9490226469271,checking,JPY,604970.86,closed,2026-03-26T06:59:44
5967,3116,IT8867753346853,checking,EUR,5938.2,active,2024-06-29T08:26:01
5968,3116,IT8605916554993,checking,EUR,7958.8,active,2025-02-13T01:03:46
